Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
22.4,6,130.1,4214.110318496935,0.0,0.6,0.4,0.0,0.4,0.0,0.0,4.0,6.0,0.0,4.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600.0,60.0,60.0,60.0,0.0,60.0,0.0002374172210693,10.0,0.0,RECON-OSSCAN
32.0,6,147.6,475.199854980513,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10669.0,66.0,5858.0,1066.9,1933.9399306999053,1066.9,0.0021086931228637,10.0,3740123.655555556,BENIGN
22.88138087897428,6,116.7641198917958,46.83968795905248,0.0,0.0,0.0,0.3,0.6743350313919385,0.0,0.0,6.743350313919385,0.0,0.0,0.0,0.1486700627838769,0.4141624215201537,0.0,0.0,0.0,0.0,0.0,0.6743350313919385,0.1628324843040307,0.0,0.1628324843040307,0.0,0.0,0.8371675156959693,0.8371675156959693,2948.68222959524,60.0,1501.4335031391938,294.868222959524,448.8752329501894,294.868222959524,0.0238714122725594,10.0,201488.97476575972,XSS
16.567187269353347,14,150.95939247758034,22.360320628261725,0.0,0.0,0.0,0.3235563833625363,0.470669150087609,0.0,0.0,4.706691500876091,0.0,0.0,0.0,0.0,0.270669150087609,0.0,0.0,0.0,0.0,0.0,0.470669150087609,0.4528872332749273,0.0,0.0,0.0764436166374636,0.0,1.0,1.0,1421.4133830017522,66.0,230.0,142.14133830017522,62.13582894374228,142.14133830017522,0.0460251932387146,10.0,3860.864937657057,DICTIONARYBRUTEFORCE
31.0,6,72.19,967.4258971798142,0.06,0.13,0.16,0.27,0.77,0.0,0.0,77.0,13.0,6.0,16.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26311.0,60.0,1514.0,263.11,467.0347875996847,263.11,0.0010337400436401,100.0,218121.49282828253,DDOS-SLOWLORIS
32.0,6,64.0,2761.772568644235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484.0,1514.0,2962.0,1948.4,699.4504509494102,1948.4,0.0003724813461303,10.0,489230.9333333333,BENIGN
7.68,17,61.44,11770.181001824049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.04,0.0,0.0,0.96,0.96,53424.0,60.0,554.0,534.24,97.29151447006446,534.24,8.496999740600586e-05,100.0,9465.638787878765,MIRAI-UDPPLAIN
23.81702962375411,7,149.67114968922482,41.8723251759622,0.0905483617668664,0.0905483617668664,0.0,0.1810967235337329,0.5716450853005993,0.0,0.0,5.716450853005993,0.9054836176686644,0.9054836176686644,0.0,0.0905483617668664,0.5716450853005993,0.0283549146994006,0.0,0.0,0.0,0.0,0.6621934470674657,0.2378065529325342,0.0,0.0,0.1,0.0,1.0,1.0,1231.402589763928,65.62193447067466,229.432901706012,123.1402589763928,71.86434132040613,123.1402589763928,0.0255718518048585,10.0,5164.484884352021,XSS
8.0,17,64.0,9660.06586978051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400.0,554.0,554.0,554.0,0.0,554.0,0.0001041793823242,100.0,0.0,MIRAI-UDPPLAIN
12.346508578349592,17,92.2955196124229,39.349066692754064,0.0,0.0,0.0,0.1433135722936989,0.2433135722936989,0.0,0.0,2.433135722936989,0.0,0.0,0.0,0.0,0.1566864277063011,0.0866271445873978,0.0,0.0,0.0,0.0,0.2433135722936989,0.5700592831189033,0.0,0.1,0.0866271445873978,0.0,0.9,0.9,1394.1917003633534,60.0,227.40118566237803,139.41917003633534,72.01572516960002,139.41917003633534,0.0279706458778671,10.0,5186.268935391374,UPLOADING_ATTACK
32.56471321260901,6,67.67401146408965,665.7637665453809,0.2129752198637857,0.2068099120544857,0.0858984583557673,0.3131900879455143,0.8559244490416693,0.0,0.0,85.59244490416694,20.68099120544857,21.297521986378573,8.589845835576735,0.8895442731506409,0.0809114536987183,0.0047721365753204,0.0,0.0,0.0,0.0,0.9704557268493592,0.0147721365753204,0.0,0.01,0.0047721365753204,0.0,0.99,0.99,40721.25454837003,60.0,2220.807135016681,407.2125454837003,554.2254443757218,407.2125454837003,0.0017164274457006,100.0,307165.86679264426,DDOS-HTTP_FLOOD
32.0,6,244.0,6195.426883308715,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940.0,1494.0,1494.0,1494.0,0.0,1494.0,0.000161600112915,10.0,0.0,BACKDOOR_MALWARE
8.0,17,64.0,10242.750738723778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400.0,554.0,554.0,554.0,0.0,554.0,9.887933731079102e-05,100.0,0.0,MIRAI-UDPPLAIN
33.6,6,64.0,1720.8813030812785,0.0,0.2,0.0,0.0,0.8,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,676.0,66.0,74.0,67.6,3.373096170846272,67.6,0.0007241964340209,10.0,11.377777777777784,RECON-PORTSCAN
24.8,6,63.6,185.25668602725204,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1681.0,60.0,680.0,168.1,193.68270157370503,168.1,0.0057072162628173,10.0,37512.98888888888,BENIGN
32.04373952555417,6,64.0,11779.490684334898,0.0,0.0054674406942721,0.0,0.9945325593057278,0.9945325593057278,0.0,0.0,99.45325593057278,0.5467440694272174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7677.179883895859,74.7266279652864,77.0,76.77179883895859,0.4931651830164955,76.77179883895859,8.686433074604034e-05,100.0,0.2457412311346537,DDOS-SLOWLORIS
32.0,6,198.4,285.94342902722195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3556.0,66.0,1514.0,355.6,610.5304069231752,355.6,0.0036636114120483,10.0,372747.37777777785,BENIGN
28.8,6,158.4,239.05161407988328,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,4998.0,60.0,1514.0,499.8,699.8669397344994,499.8,0.0052266836166381,10.0,489813.7333333334,RECON-PINGSWEEP
8.0,17,83.1,67.89140751963431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,770.0,60.0,230.0,77.0,53.75872022286245,77.0,0.0157644033432006,10.0,2890.0,BENIGN
32.0,6,64.68060860459461,14422.99392952165,0.1641467811081117,0.0,0.0,0.0080071600540542,1.0,0.0,0.0,100.0,0.0,16.414678110811174,0.0,0.9919928399459458,0.0080071600540542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6622.820406154055,66.0,84.41646812432474,66.22820406154054,1.8892392220460803,66.22820406154054,6.935271271410503e-05,100.0,8.915083035738963,DDOS-SLOWLORIS
1.08,1,65.13,910.2913632762906,0.01,0.01,0.0,0.01,0.03,0.0,0.0,3.0,1.0,1.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.93,0.0,0.98,0.98,90063.0,60.0,1514.0,900.63,595.3133570064622,900.63,0.0011008501052856,100.0,354397.9930303035,DDOS-ICMP_FRAGMENTATION
16.4,6,113.3,226.1470442340457,0.1,0.0,0.0,0.2,0.5,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.1,0.0,0.8,0.8,1348.0,60.0,573.0,134.8,162.5134524346284,134.8,0.0049082994461059,10.0,26410.622222222228,BENIGN
31.6,6,136.7,297.0533368272697,0.1,0.1,0.0,0.4,1.0,0.0,0.0,10.0,1.0,1.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1380.0,60.0,530.0,138.0,149.70563709419153,138.0,0.0037827968597412,10.0,22411.777777777777,BENIGN
24.298907613423022,10,131.5811568307924,45.17727792627056,0.0,0.0,0.0,0.4614945380671151,0.7689672284026907,0.0,0.0,7.689672284026907,0.0,0.0,0.0,0.0,0.6149453806711511,0.0,0.0,0.0,0.0,0.0,0.7689672284026907,0.1925273096644244,0.0,0.0385054619328848,0.0,0.0,0.9614945380671152,0.9614945380671152,914.9424032504694,63.689672284026905,127.91956304536922,91.49424032504692,27.267895901305742,91.49424032504692,0.0274406753789894,10.0,743.6285115862188,BACKDOOR_MALWARE
20.904282166261453,6,135.2104659710258,17.206814729198413,0.0,0.0373929458434636,0.0,0.0626070541565363,0.5252141083130727,0.0,0.0,5.252141083130727,0.3739294584346365,0.0,0.0,0.0626070541565363,0.387821162469609,0.0,0.0,0.0,0.0,0.0,0.5626070541565363,0.4373929458434636,0.0,0.0,0.0,0.0,1.0,1.0,1199.886775957219,60.0,230.0,119.9886775957219,73.9834747259436,119.9886775957219,0.0635387862914474,10.0,5473.554762046302,BACKDOOR_MALWARE
12.04360258980794,16,95.86380985045942,99.03467987515594,0.1,0.0004360258980794,0.0,0.0008720517961588,0.2013080776942382,0.0,0.0,2.0130807769423824,0.0043602589807941,1.0,0.0,0.2,0.0004360258980794,0.5986919223057617,0.0,0.0,0.0,0.0,0.2017441035923176,0.6986919223057617,0.0,0.0995639741019205,0.0,0.0,0.9004360258980795,0.9004360258980795,885.9869192230576,60.0,214.0,88.59869192230576,44.88162498030555,88.59869192230576,0.0121583615673235,10.0,2014.360509129397,SQLINJECTION
15.2,6,88.6,61.53696278266585,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.1,0.2,0.0,0.9,0.9,4842.0,60.0,1514.0,484.2,553.6589002064156,484.2,0.0166225910186767,10.0,306538.1777777777,BENIGN
22.4,6,80.4,128.15604938875157,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1062.0,60.0,218.0,106.2,57.970873912873024,106.2,0.0081558942794799,10.0,3360.6222222222223,BENIGN
0.0,1,65.91,7633.640913640914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001310181617736,100.0,0.0,DDOS-ICMP_FLOOD
19.28432520940072,6,86.39581916371925,177.57083739215585,0.0526351627937723,0.1052703255875447,0.0,0.4420945116186829,0.5894593488249107,0.0,0.0,5.894593488249106,1.052703255875447,0.5263516279377235,0.0,0.5894593488249107,0.0526351627937723,0.157905488381317,0.0,0.0,0.0,0.0,0.6947296744124554,0.2526351627937723,0.0,0.0,0.0526351627937723,0.0,1.0,1.0,2755.147895805376,63.15810976762634,772.2142176775856,275.5147895805375,280.34138412528944,275.5147895805375,0.0133315042782649,10.0,78594.19688035456,COMMANDINJECTION
20.0,6,64.0,7980.030441400304,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600.0,60.0,60.0,60.0,0.0,60.0,0.002089500427246,10.0,0.0,RECON-PORTSCAN
20.0,6,64.0,40816.50447644998,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.4521350860595705e-05,100.0,0.0,DDOS-PSHACK_FLOOD
32.0,6,147.5,253.6330267462463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7900.0,66.0,1514.0,790.0,763.1630086539689,790.0,0.0039519071578979,10.0,582417.7777777778,BENIGN
12.409888956192924,8,53.454389259061074,40.367397901684456,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0768541792861729,0.0743819402379423,0.0,0.0,0.0,0.0,0.3,0.3512361195241152,0.0,0.1487638804758847,0.2,0.0,0.8512361195241154,0.8512361195241154,2053.397705935627,61.53708358572346,373.0,205.33977059356272,134.20432589373067,205.33977059356272,0.0263994368037409,10.0,18010.814090141987,COMMANDINJECTION
13.029448987517656,3,111.10230359223384,38.35480058719679,0.0,0.0,0.0,0.1057362246879414,0.3586043370319121,0.0,0.0,3.586043370319121,0.0,0.0,0.0,0.0,0.2,0.0471318876560293,0.0,0.0,0.0,0.0,0.3586043370319121,0.3528681123439707,0.0,0.1,0.1885275506241172,0.0,0.9,0.9,1336.8728546047162,60.0,230.0,133.68728546047163,75.45962184203289,133.68728546047163,0.0276730444809181,10.0,5694.193016466172,BACKDOOR_MALWARE
31.641667886225875,6,63.9335186540251,5837.545382833817,0.1301170449915596,0.0,0.0,0.26817117772804,0.9833796635062744,0.0,0.0,98.33796635062744,0.0,13.011704499155968,0.0,0.1672933435605767,0.0,0.0,0.0,0.0,0.0,0.0,0.9833796635062744,0.0166203364937257,0.0,0.0,0.0,0.0,1.0,1.0,6906.592538389961,66.0,81.9005120840977,69.06592538389961,5.071433603382026,69.06592538389961,0.000171316116503,100.0,25.8578333495453,DDOS-SLOWLORIS
29.6,6,110.9,340.36663447727403,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2794.0,66.0,1514.0,279.4,479.58875901941,279.4,0.0030870199203491,10.0,230005.37777777776,BENIGN
32.0,6,64.0,6203.674012720012,0.2,0.0,0.0,0.4,1.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,917.0,66.0,133.0,91.7,33.213283821721426,91.7,0.0001612901687622,10.0,1103.122222222222,DICTIONARYBRUTEFORCE
26.446649133896468,6,74.7995490407939,55.59450335839754,0.0,0.0556056621340106,0.0556056621340106,0.3556056621340107,0.8556056621340107,0.0,0.0,8.556056621340106,0.5560566213401065,0.0,0.5560566213401065,0.0,0.1775773514639574,0.0,0.0,0.0,0.2224226485360426,0.0,0.8556056621340107,0.0443943378659893,0.0,0.1,0.0,0.0,0.9,0.9,978.2422648536044,60.0,176.0,97.82422648536044,47.50070217229986,97.82422648536044,0.0219698653011478,10.0,2256.324511827077,DICTIONARYBRUTEFORCE
0.0,47,63.36,6485.502226620485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.99,58668.0,60.0,592.0,586.68,53.19999999999993,586.68,0.000154869556427,100.0,2830.2399999999925,MIRAI-GREETH_FLOOD
30.8,6,86.31448396265564,245.3016074694553,0.0,0.0,0.0926746037721612,0.4146507924556775,1.0,0.0,0.0,10.0,0.0,0.0,0.9267460377216128,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5437.701903399472,65.56047622632967,2954.967619621275,543.7701903399472,1006.6356837449468,543.7701903399472,0.0042154357588058,10.0,1013315.40374188,RECON-PORTSCAN
27.2,6,150.4,76.93020474717035,0.1,0.0,0.0,0.3,0.8,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1149.0,66.0,230.0,114.9,67.19532060427356,114.9,0.0161817073822021,10.0,4515.211111111111,BENIGN
